,Unnamed: 0,tweet,label
11899,11899,fucked eh  use protection ,0
11900,11900,roger stone has tattoo of nixon hes talking about corruption  he mentioned bush clinton  but nothing abt dirty ass reaga…,0
11901,11901,i have no one to fucking talk to too i swear no one can fucking hell me at this chingao,0
11902,11902,i wanna be fucked   push dont be shy,0
11903,11903,22 fucking years ago,0
11904,11904,yall so mad people for shitting on reigns but yall continuously shitting on balor  get yall selves together,0
11905,11905, chris jericho supports donald trump   ex mutual yeah  bitch  you can fucking choke,0
11906,11906, thats why i fucked yo bitch you fat mfer   westsideeee ,0
11907,11907,do you ever just want to scream “no one fucking likes you” in someones face,0
11908,11908,hispanic couples never break up  they be together all fucking life b   from age 13 til death,0
11909,11909,this is where my thrive grown men in our locker room about to rise together here we fucking scooooo,0
11910,11910,sammie watches as desiree gets a bbc fucking,1
11911,11911,a fucking timeless bop ,0
11912,11912,13 reasons why on netflix is fucking amazing️ ,0
11913,11913,dont forget  busterbating mcconnell  and all of his fucking games,0
11914,11914,are you fucking kidding me ,0
11915,11915,bitch ill show u crazy,0
11916,11916,im bout to make a list of stupid ass fake ass people in the community ,0
11917,11917,if you ask me for advice imma tell you what you need to hear  even if it fucking offends you ,0
11918,11918,fucking shut up  its a 90s mark owen solo effort done in the style of an x factor winners song  you fucking stupid…,0
11919,11919,maaaaaaan i was pissed when damians alarm went offf mad as hell  at work ratchet ag foo,0
11920,11920,i swear has a terrible weird ass lisp in the song  mess ,0
11921,11921,fucking bingo u know me so well,0
11922,11922,damn im mad nivea tweaked with that ad  their cream moisturizer does wonders for my face and it doubles as a primer ,0
11923,11923,fucking breezeblocks ive had this song on repeat for months,0
11924,11924,i wanna be fucked   push dont be shy,1
11925,11925,imagine doing music gcse a level and having to lug around a fucking harp,0
11926,11926,miss west lothian arrested for being a fucking roaster,0
11927,11927,bitch my sims are about to be stepping the fuck out  ,0
11928,11928,people be thinking you suppose to be sad cause they stop fucking with you  like i aint even knew you exist a couple year…,0
11929,11929,no offense but if u lose me u fucked up,0
11930,11930,scottish trains running 146% capacity  146% and idiotic snp msp humza yousaf tells passengers they are getting…,0
11931,11931,you know you fucking up if george bush calling you racist,0
11932,11932,when youre mad at video games but controllers are expensive as hell,0
11933,11933,in all honesty  i cant wait to gtf out this fucking house,0
11934,11934,stop fucking using this song,0
11935,11935,you know youve fucked up when all you wanna do is rewind your life,0
11936,11936,if youve been fucking her longer than a month she still uses google maps to find your house yo dick trash,0
11937,11937,uhm   the trailer for it is sick  not in the  trump is a sick man  way but in the  holy shit this movie looks sick  way ,0
11938,11938,if we keep this dude pleasssee get another ball handler  all these turnovers this season fucking kill me,0
11939,11939,guy in the video is one stupid fuck ,0
11940,11940,i b fucking all the food up im not suppose to eat ,0
11941,11941,but aint their water still fucked up  that explains the look of this taco,0
11942,11942,youre either on my side  by my side  or in my fucking way,0
11943,11943,dear god this poor animal    bastard deserves to have the shit beaten out of him  sick sick societies where this is…,0
11944,11944,soooo that picnic was fucking liveeeee,0
11945,11945,when you get on his nerves but he cant stop fucking with you even if he tried,0
11946,11946,fucking bryce harper can choke on a dick,0
11947,11947,guys be going out every weekend and say they want a girl that doesnt go out  fucking hypocrites,0
11948,11948,people who dont curse give me the fucking creeps ,0
11949,11949,not to be mean  but these babies are terrible fucking athletes ,0
11950,11950,some fucking neocon on am talk radio now saying we have an obligation to take in syrian refugees  “we broke it now we own…,0
11951,11951,um what is the name of ur airline  the plane has two fucking stories,0
11952,11952,a hate lassies that think theyre intimidating fuck off creep,0
11953,11953,let me fuck you  char   d,0
11954,11954,if god is so existent why does he need idiots like you to promote him  shut the fuck already ,0
11955,11955,so i get done telling me story and he like  alright     im still gone whoop yo ass  i just fucking crumbled  ,0
11956,11956,u been fucking wit my beats  ,1
11957,11957,all my niggas wear crowns  all my niggas bossed up  all my niggas got bad bitches dont none of us give a fuck ,1
11958,11958,me thinking how cupcakke was about to be on billboard and 1 fucking producer ruined it      ,0
11959,11959,i didnt fucking deserve that at all man ,0
11960,11960,that hoe hit me a lil too hard   ,0
11961,11961,hella bad  yasss girl fuck it up,0
11962,11962,dont let no bitch feel like she got one up on me cuz ill never let a nigga have one up on you  ,0
11963,11963,when my friends are talking about the valid freaks they just fucked and my ugly ass cant relate but i wanna be sup…,0
11964,11964,every other president is goddamn awful,0
11965,11965, are u still texting niggas yes or no          u said im not your girl  dont worry about what the fuck im doing   ,0
11966,11966,three playful babes get fucked in a plastic pool,0
11967,11967,ha hahahha forza juve you fucking cunts,0
11968,11968,if you not feeding  financing  or fucking me then i give no fucks bout you tbh ,0
11969,11969,im literally gonna just go to school tomorrow for photos and leave during break im so fucking done,0
11970,11970,im shaking bruv  she didnt help her  she just filmed  what fucking world are we living in,0
11971,11971,this what happens when you separate yo self from niggas who dont eat they food cold  you flourish   ,0
11972,11972,thank u but wheres minjoong its about fucking time,0
11973,11973,roommate im writing a fucking paper get out of my room and dont touch me,0
11974,11974,this stupid fuck trump just lost his fucking mind,1
11975,11975,lmaoooooo atlanta niggas reading this with mad ease,0
11976,11976,i dont fucking care what type of phone she has,0
11977,11977,ill never tell the world im sorry because it fucked me ,0
11978,11978,this what happens when you separate yo self from niggas who dont eat they food cold  you flourish   ,0
11979,11979,i went to buy gars and this random nigga gone ask if i wanna match      nigga no  dont know you,0
11980,11980,id shit myself dunno how you can do it and it was awful ill try n find it if i can,0
11981,11981,hell  sweetie  im so sorry  im so sorry that an ugly ass bitch like this would even say that  oh my god ,0
11982,11982,lmaooo whos the fucked up cashier that asks a lil girl this,0
11983,11983,lmaooo whos the fucked up cashier that asks a lil girl this,0
11984,11984,bannon is known for temper tantrums he fucked up he knows it  watch what happens this week youre fired is swinging his way…,0
11985,11985,shoulda never even fucked w ya lame ass,1
11986,11986,13 reasons why is fucking irresponsible how did they not take 2 secs to realize that gifs of her slitting her wrists w…,0
11987,11987,est ce que je can have a fucking break oh my lord im so done,0
11988,11988,we are fucking champs baby redemption time ,0
11989,11989,some fucking normie memes  unfollowed,0
11990,11990,just a word to the wise   if i were you i would not use they seriously fucked me over  accepted a scam job by someone and now  ,0
11991,11991,this fucked me up,0
11992,11992,bitch 90s is my fucking l i f e,0
11993,11993,you broke my fucking heart  bastard this is england | shane meadows,0
11994,11994,bs  you fucking miss me ,0
11995,11995,kilom fucking shele mennnnn,0
11996,11996,your mom ever just walk in your room and all your siblings follow and you end up just having a fucking family party in…,0
11997,11997,you need to do something about this     this is fucking creeeepy,0
11998,11998,you cant make me mad over a nigga i already had ,0
11999,11999,look at this fucking asshole,0
12000,12000,you know you fucking up if george bush calling you racist,1
12001,12001,oh for god’s sake is drug fucked,0
12002,12002,its all set up for us to get promoted at ipswich away  cant fucking wait ,0
12003,12003,i just want mugs to stop lying to me like thats fucking it    ,0
12004,12004,like i said  i wont come off this tour as a fucking billionaire    but ill come off this touring knowing i gave my fans my be…,0
12005,12005,whos doing the work of a president on syria  nikki haley or her idiotic boss  ,0
12006,12006,if your girlfriend tell you stop talking to a girl you keep fucking with her thats letting your girl know you choose that b…,0
12007,12007,bitches that dont like u will swear u ugly or a hoe like bitch u mad cause im neither and youre both,0
12008,12008,psa  if youre driving an rv stay the fuck in the slow lane    ,0
12009,12009,im sick and tired of these bitches,0
12010,12010,should i start discourse with eileen and hope it makes them stop telling my friends im a pedophile cus im fucking not ,0
12011,12011,the script    who remembers what show this is from    me   release the fucking album,0
12012,12012,been waiting all fucking day aka 3 hours,0
12013,12013,hella crazy about you damn wtf did you do to me,0
12014,12014,youd be 10th and out of the league cup if it wasnt for the refs you fucking mong,0
12015,12015,that is fucking art ,0
12016,12016,look at this fucking asshole,0
12017,12017,i need to get out of here before i finally fucking snap ,0
12018,12018,you still worried about what people gotta say about you   youre priorities all the way fucked yo,0
12019,12019,i used to be so introverted and now its like fucking hell cade stop talking,0
12020,12020,schoolgirl brutally fucked up the ass,0
12021,12021,this fucked me up,0
12022,12022,missing oscarhes bad as hell but hes my shitty kitty    ,0
12023,12023,i just got sent a snap of l nnox are you fucking joking,0
12024,12024,who did this  im fucking done with this fandom  i cant even ,0
12025,12025,when i tell you im in fucking tears boy ,0
12026,12026,she a hoe if she cutting off her damn pinkie,0
12027,12027,tell me how i went on an online anime ost radio station and i hear the fucking frog rap from parappa ,1
12028,12028,omg  well tell him to take a fucking tylenol pm,0
12029,12029,so fucking stressed all the time  ,0
12030,12030,dont play both sides of the fence  either you fucking with me or you not ,1
12031,12031,you fucking with the wrong team then,0
12032,12032,some lads dont deserve lasses whod do anything for them and who adore them even tho they horrible selfish little fucking d…,0
12033,12033,imagine being in a bubble that makes you this fucking clueless ,0
12034,12034,yoongi stans are fucking savage,0
12035,12035,cheating wife fucked while husband is at work ,0
12036,12036,taking naps is risky you either wake up refreshed or terribly lost and feeling like shit,0
12037,12037,they got me fucked up talking about im driving a limo to my grandma funeral,0
12038,12038,alissa just burnt all my nose hair with a fucking lighter so all i smell is burnt fucking hair  im triggered,0
12039,12039,←←download fucking in the dressing room,0
12040,12040,my mom irks my fucking soul but i wouldnt trade her for the world,0
12041,12041,videos of tamilnadu village girls fucking,0
12042,12042,i cant take you anywhere     i say discretely to my awkward boner,0
12043,12043,weve just seen someone use meringue powder in a fucking baking video fucking powder america is irl blocked i stg,0
12044,12044,taking naps is risky you either wake up refreshed or terribly lost and feeling like shit,0
12045,12045,i hate when its windy as fuck when im trying to sleep ,0
12046,12046,this what happens when you separate yo self from niggas who dont eat they food cold  you flourish   ,1
12047,12047,fucking lupis,0
12048,12048,yo i am fucking cryinggggggg,0
12049,12049,talk bad about pugs again and ill fucking fite you,0
12050,12050,taking naps is risky you either wake up refreshed or terribly lost and feeling like shit,0
12051,12051,vince you fucked up  now turn roman heel ,0
12052,12052,all these chicks want wedding rings  but they be fucking on errthing,0
12053,12053,how to eat pussy nude and fucked in the woods,0
12054,12054,its crazy that some grown ass men have to ask u  what is discharge ,0
12055,12055, swearing is unattractive  well im already ugly so fuck u,0
12056,12056,i can sort you one of those and an ice cold fruit shoot,0
12057,12057,some people dont learn they gonna ruin your work if they keep fucking stealing it  this was on ytlive,0
12058,12058,you know you fucking up if george bush calling you racist,0
12059,12059,jiyongs neck tattoo is my fucking weakness,0
12060,12060,look at that bin man you fucking nonce ahahahahahah,0
12061,12061,are you fucking kidding me,0
12062,12062,les ghetto girls licking and fucking,0
12063,12063,this fucked me up,0
12064,12064,this fucking talent i cant,0
12065,12065,because its easier and i dont feel like dislocating my fucking shoulder bone you nosey ass bitch ,0
12066,12066,i hope yall appreciate these bc i lost my fucking eyesight taking em,1
12067,12067,cant fucking relate,0
12068,12068,why niggas think fucking these hoes is an accomplishment,0
12069,12069,i still ask myself this question  and im in fucking college ,1
12070,12070,im trying to study for the act but im so fucking emputada rn uhhh,0
12071,12071,stupid ass bitch fuck you,1
12072,12072,man i dont rly get mad but this lady thinks i can just copy + paste her blurry ass screenshot and call it done,0
12073,12073,and get a fucking rashford nah ill pass,0
12074,12074,tune of the fucking year,0
12075,12075,females that think like a nigga are dangerous   ,1
12076,12076,wait we actually fucking won im screaminnnnnngngg,0
12077,12077,22 fucking years ago,0
12078,12078,taking naps is risky you either wake up refreshed or terribly lost and feeling like shit,0
12079,12079,u know u fucked up when a girl sends you this,0
12080,12080,i was so into you but you fucked that up,1
12081,12081,if this not bringing lab into disrepute dont know what is do your fucking job any mp who…,0
12082,12082,i hate it when my friends wont tell me why they are mad at me like bitch wtf,0
12083,12083,wife fucked while husband is recording,1
12084,12084,come here  ill give you the fucking that u want ,0
12085,12085,ur a fucking spider harry,0
12086,12086,bryce  is a fucking rapist  a monster justin  he let bryce rape his girlfriend courtney  is a rape apologist stop stan these…,0
12087,12087, why yo hair look like pubes  my mom brutal as fuck,0
12088,12088,my dog is actually a fucking beast,0
12089,12089,desi college girl rita fucked by boyfriend mms,0
12090,12090,when do the you fucked paige chants start ,0
12091,12091,just lost my sister in law  rip jenee  everything just all fucked up ,0
12092,12092,not   isnt it fucked up 20 somethings are taking on mortgage sized student loans while professors working 60 hours a week cant make rent  ,0
12093,12093,is anyone else fucking terrified to go to sleep tonight or is it just me,0
12094,12094,no way in the fucking world is it someones fault if they get raped ,0
12095,12095,when youre fucked but cant miss a banger ,0
12096,12096,this fucked me up,0
12097,12097,disney really be fucking yall up,0
12098,12098,you know you fucking up if george bush calling you racist,0
12099,12099,idiot boy  how do you feel this morning  me  crappy  still in bed  idiot boy  take a picture for me ;  me  fuck off and die   ,0
12100,12100,can i just point out that  and fucked me over  i was almost makin a piapp meme on cake s…,0
12101,12101, dont fucking vape on the pizza ,0
12102,12102,poor getting all camera shy in drinking his feelings  ,0
12103,12103,bitches fake af   i have zero friends ,0
12104,12104,fucked around got attached to you ,0
12105,12105,this fucked me up,0
12106,12106,stay by yuh fucking self  people a craasis ,0
12107,12107,prom on april fools  hope nobody gets fucked over  ,0
12108,12108,stupid  stupid  stupid  mother fucking  piece of shit ass clown ,0
12109,12109,i really hate tf out of camo  that shit is so ugly,0
12110,12110,i shouldve never even fucked witchu,0
12111,12111,all these fucking warnings and watches but i havent seen one gahdamn drop of rain yet ,0
12112,12112, on tuesday  assad launched a chemical attack on his people  this evening we fucked him up     potus,0
12113,12113,these niggas hate dicksuck lame ass pick a side,0
12114,12114,woman fucking morrowind mods nude,1
12115,12115,i fucking choked on my skyflakes condensada flavor,0
12116,12116,you folks are totally fucked up ,0
12117,12117,crips take turns fucking this crazy fat booty bitch,0
12118,12118,i havent gotten to this part and its already fucking me up,0
12119,12119,how mad would you be if you fucked a rapper and after that everytime you opened your legs yah pussy said  damn son where…,1
12120,12120,i hate when people just stop talking to me like atleast tell me what i did wrong damn,0
12121,12121,dude your a fucking savage for telling anthony that  lmfao omg thinking about it and im laughing rn …,0
12122,12122,porn stars fucking gallerie,0
12123,12123,sorority vriendin elizabeth fucking,1
12124,12124,to the niggas that dont want a nagging ass bytch but get mad wen a bytch dont blow they line up,0
12125,12125,this is so fucking heartbreaking ugh ,1
12126,12126,u guys are so ugly dont spam people to collab with bts its so embarrassing fuck,0
12127,12127,you just can’t make this shit,0
12128,12128,min yoongi is fucking art im out,1
12129,12129,university girlfriend hailey fucking,0
12130,12130,if you think were not recreating this picture ur out of ur fucking mind,0
12131,12131,horny house wifes wearing stockings gets fucked,0
12132,12132,when you get on his nerves but he cant stop fucking with you even if he tried,0
12133,12133,lel mom got her to redo everything for me bc she kept fucking me over,1
12134,12134,1st of april  april fools or in poland the day when you throw water at women   my family loves traditions so im abit fucked for the day,1
12135,12135,turn on  someone who is tall  turn offs  fucked up teeth,0
12136,12136,fat wife fucked on the floor in front of hubby,0
12137,12137,i deserve to be treated like the fucking queen i am  ,0
12138,12138,im officially taken as a fucking joke,0
12139,12139,fucking playboys sex videos,0
12140,12140,story of my fucking life,0
12141,12141,tryna do some real crazy shit tonight like drink water and sleep,0
12142,12142,i didnt even know that was my fucking name,0
12143,12143,i waited 8 years for this fucking moment oh my god,0
12144,12144,fucking liberals post graphs and dont even know the fucking history of the time period in question ,1
12145,12145,your mom ever just walk in your room and all your siblings follow and you end up just having a fucking family party in…,0
12146,12146, did you cum     yeah  all the way over here for fucking nothing mate ,0
12147,12147,it that clown came at me  id fucking bench the cunt then choke him out,0
12148,12148,just dropped   watch tht now   if you fucking wit it v…,0
12149,12149,can you imagine day6 playing at venues that can hold 10k people  fuck theyre gonna do that  ,0
12150,12150,this fucked me up,0
12151,12151,i was fucked up on my luck until i prayed and applied my hustle,0
12152,12152,i told myself along time ago that im cutting all the bullshit out of my life  so if we havent talked in awhile  then…,0
12153,12153,your fucking killing me with your bad puns christine    ,0
12154,12154,ya  damn sad  princess of china was the death of me ,0
12155,12155,trust issues come from being fucked over by someone you once trusted ,0
12156,12156,fuck everybody   i aint worried about nathaniel  ,1
12157,12157,are you out of your fucking mind   focus on the treason he is trying to distract you…,0
12158,12158,when you get on his nerves but he cant stop fucking with you even if he tried,0
12159,12159,your still having a fucking nightmare the snp are daing a candle night vigil doon at the chapel recr…,0
12160,12160,i wonder if michael flynn used his mind reading equipment and it told him he was fucked,1
12161,12161,a fucking timeless bop ,0
12162,12162,i fckn hate that i cry when im pissed off  making me look like a weak bitch lmfao,0
12163,12163,you got me fucked up if you think they dont get paid already,0
12164,12164,「this crazy bitch just messed with ｔｈｅ ｗｒｏｎｇ ｃｒａｚｙ ｂｉｔｃｈ 」 haley dunphy llega al ¿un rt  ,0
12165,12165,christ  you guys are morons  he walked out and said bring them in here ill sign them  fucking pathetic losers,0
12166,12166,you know you fucking up if george bush calling you racist,0
12167,12167,priorities all fucked,0
12168,12168,holaaaa motherfuckers crazy mofos,0
12169,12169,fucking while on the phone,0
12170,12170,there was loterally a post today for a whte guy mother fucking ignorant racist cunt  go to hell ugly faggot,0
12171,12171,lmaaooo      sis i was shook like omg is this bitch crazy  ️,0
12172,12172,this weather is making everything feel grimy like can it stop fucking raining for a minute,0
12173,12173,i know u fucking lying,0
12174,12174,this fucked me up,0
12175,12175,can suck my fucking dick,0
12176,12176,yall got me fucked up so what we been eating my nigga ,0
12177,12177,this what happens when you separate yo self from niggas who dont eat they food cold  you flourish   ,0
12178,12178,cant wait to release this fucking ep,1
12179,12179,blast the music until you cant feel a fucking thing,0
12180,12180,busty brunette jessica jaymes gets fucked,0
12181,12181,no girlfriend  no bros  no friends; my life is fucked up  dont kno what to do now,0
12182,12182,whoever created the simpsons isnt to be fucked with,0
12183,12183,how justin can be friends with br ce after he fucking r ped his girl   i will never get it,0
12184,12184,syrian government you fucking hacks,0
12185,12185,youre either on my side  by my side  or in my fucking way,0
12186,12186,yup i sholl remember tootie made them niggas mad ,0
12187,12187,when bae says somethin that pisses you off but youre trying to not to be crazy anymore,0
12188,12188,just get it done  figure it out  make it fucking happen ,0
12189,12189,emilys is so fucking annoying to watch a movie with  bitch is either talking  making noise  or smacking  like fuck,0
12190,12190,i hate those  while ur partying  im making money  bitches  u just couldnt switch ur shift  shut the fuck up,0
12191,12191,bro i cant believe this bitch fucked her dog,0
12192,12192,hahahah still a fucking belter ,1
12193,12193,i dont fucking know but i cant stop lahgungi,0
12194,12194,bish i missed this what a fucking queen,0
12195,12195,pro choice is not pro abortion    pro choice is pro do what ever u fucking want its ur body ,0
12196,12196,when youre slandering blacc chyna idiots that think like her and some idiot somehow makes it about black men get…,0
12197,12197,oh my fucking godddddd bro,0
12198,12198,hitchhiker fucked in the woods,0
12199,12199,like damn  you dont have to ask random ass people around school about my life because theyre a 99 9% chance that they do not know ,0
12200,12200,life doesnt come with a fucking trigger warning,0
12201,12201,when im not around i think about who fucking you  ,0
12202,12202,for sunnis i reject imaamat or guidance  for shias go fucking retards move to isphahaan and wait for ur hidden imaam to reappear  ,0
12203,12203,two fucked amateurs swapping cum,0
12204,12204,im always ugly to a bitch that dont like me  im always scary to a bitch that wont fight me  im just that bitch ,0
12205,12205,you can fucking choke delete this,0
12206,12206,damn ive never seen someone go to this extent to fry chicken,0
12207,12207,i fucking told you jesus why do you never listen to me,0
12208,12208,so fucking relax day ,0
12209,12209,chuck todd and msnbc kissing schumers ass pathetic  now schumer thinks its time to work together  eat shit chuck,0
12210,12210,girls dont wanna earn they spot but want us to earn our spot yall got me fucked up,0
12211,12211,this what happens when you separate yo self from niggas who dont eat they food cold  you flourish   ,0
12212,12212,are you fucking kidding me ,0
12213,12213,you know you fucking up if george bush calling you racist,0
12214,12214,youve got to be fucking kidding me,0
12215,12215,it is fucking impossible to get your manuscript to monarch publishing,0
12216,12216,this fucked me up,0
12217,12217,fat drug fucked elvis is still a freaking genius,0
12218,12218,its not even the buring my dick skin was fucking peeling off and it hurt ssssoooo bad i was gonna go to the er,0
12219,12219,some people under this tweet talking bout she was fucking at 13   nigga you aint even graduate highshcool on time…,0
12220,12220,this fucked me up,0
12221,12221,psychologist philip zimbardo of the stanford prison experiment  trump is a fucking loon  shorter version …,0
12222,12222,like  screw world design  how about some fucking ui design,0
12223,12223,butt of cutie is fucked feature,1
12224,12224,now that was fucking f…,0
12225,12225,them hoes dirty boy i tell you ,0
12226,12226,i was so into you but you fucked that up,0
12227,12227,dude looking at his shorty like  man im bout to say fuck this stupid ass prom ,0
12228,12228,i put this on my fucking grandma 98% of yall folks aint gone never hear from me again ,0
12229,12229,im addicted to the bad bitches at the parties and the ladies in the streets    ,0
12230,12230,women ass fucking porn clips,0
12231,12231,the title of this scene should be aria gets fucked,0
12232,12232,hire a fucking trans actor,0
12233,12233,stressing about shit you cant change is the worst,0
12234,12234,its almost been 5 fucking years and im still in shock,1
12235,12235,fucked up my wifi router,0
12236,12236,weve all been through something thats fucked us up,0
12237,12237,fucked around and got obsessed with you,0
12238,12238,stressing about shit you cant change is the worst,0
12239,12239,two guys doing a dirty whore,0
12240,12240,zayn sweetie  im so sorry  im so sorry that an ugly ass bitch like this would even say that  oh my god,1
12241,12241,i wanna be laid up with you doing nasty shit,0
12242,12242,woman getting fucked up the ass,0
12243,12243,just dropped ma phone in mayonnaise fucking hellmann,0
12244,12244,hispanic couples never break up  they be together all fucking life b   from age 13 til death,0
12245,12245,im not saying what she did was bool whatsoever  but if a nigga was playing two females and we showed up to his job wed be crazy ,0
12246,12246,i wonder if michael flynn used his mind reading equipment and it told him he was fucked,0
12247,12247,about time jordan went to sleep  she had the fucking raps bruh,0
12248,12248,i wanna be fucked   push dont be shy,1
12249,12249,every fucking time,0
12250,12250,i dont understand how yall females stand w bitches that use to or still is fucking your gf or bf,1
12251,12251,my fucking ice cream looks like mugatu,0
12252,12252,you want me to drive almost 20 hours by myself    ill get bored and angry at idiots who cant dri…,0
12253,12253,so im at mcdonalds in florida  and like    theres fuckin pasta and shit here  nigga  real fucking food  holy sh…,0
12254,12254,tell me what you want from me damn it     stop fucking with my mind    ,0
12255,12255,i need a fucking puppy,0
12256,12256,when you get on his nerves but he cant stop fucking with you even if he tried,0
12257,12257,theyre gonna kill the filibuster and get they ass fucked up after mid terms  dumbasses ,0
12258,12258,shemale gets fucked and fucks bareback,0
12259,12259,yoongi stans are fucking savage,0
12260,12260,theres none  he isnt i hope he fucking chokes goodbye,0
12261,12261,maaaan  i was fucked up dawg ,0
12262,12262,oh look its me as a fucking can,0
12263,12263,oasis cover of the who   my generation is fucking rock and roll at its finest  what a fucking band ,0
12264,12264,this fucked me up,0
12265,12265,look at this fucking asshole ,0
12266,12266,ignorant ass bitch i hate you fuck you,0
12267,12267,youre so fucking tall thank u for squishing me to ur boob,0
12268,12268,i do not understand why she is on msp when her fucking head is bleeding,0
12269,12269,omg she fucking grabs her from hooks side and take her away can she do it at the wedding too please   ,0
12270,12270,dude legit anytime it seems like i have a chance to get on my feet something happens where i have to start over and im so fucking done,0
12271,12271,stocking clad av model fingered and fucked,0
12272,12272,me  its ridiculously cold in here hope  ull be dreaming about dick tonight in ur sleep      bitch how the hell did you     ,0
12273,12273,jillian takes a break from work to get fucked on the desk …,0
12274,12274,nikkas cant front like i dont eat this rap shit fuck outta here     ,0
12275,12275,you know what im gonna say it casual viewers hype the fuck out of negan and its getting annoying,0
12276,12276,im fucking laying on the floor  yall deadass started a petition for gucci to notice taehyung  im     ,0
12277,12277,youre either on my side  by my side  or in my fucking way,0
12278,12278,fascist trump saying hes unpredictable is code for  hes fucking insane mentally ill  scumbag loves dictators ,0
12279,12279,i was told to promote the fuck out of this show so come see urinetown before my teacher kills himself  ,0
12280,12280,from deadspin  look at this fucking asshole via,0
12281,12281,tryna do some real crazy shit tonight like drink water and sleep,0
12282,12282,this fucked me up,0
12283,12283,fucked swindon anallicking,0
12284,12284,i fucken hate you  bitch i was drunk ,1
12285,12285,dv jokes over a fucking ig like  a fucking ig like  this is just    ,0
12286,12286,now that im boring im a messy bitch who lives for self inflicted drama of people i dont care for,0
12287,12287,    oh wait  no  thats all the crazy ass liberals who cant tolerate people disagreein…,1
12288,12288,jon snow is the fucking king in the north and you will respect that,1
12289,12289,a fucking men,0
12290,12290,just dropped my phone in mayonnaise fucking hellman,0
12291,12291,rodrick done fucked up,0
12292,12292,that dude done fucked up by saying  everything you want  does he not realize just 1 liquid lipstick is gonna run hi…,0
12293,12293,ave sitting in his break room at targets mad as hell like ima kill this bum nigga suge ,0
12294,12294,everyone is lying except dt   this idiot is seriously suffering from dementia,0
12295,12295,filmed this girl dildo fucking in my shower,1
12296,12296,tiffany rousso getting her ass fucked,0
12297,12297,how you bitches look when yall brag about fucking with somebody elses man ,0
12298,12298,another smack in the fucking face but this wont stop me,1
12299,12299,erik everhard seduces senorita nikki sexx into fucking and inserts his rodin her ass,0
12300,12300,jasmine sweetie  im so sorry  im so sorry that an ugly ass bitch like this would even say that  oh my god ,0
12301,12301,media  mccain  and other idiots praising trumps reactionary attack  i hate the media  i hate mccain  idiots are only co…,0
12302,12302,dr  emanuel is a pompous liberal fool all he does is interrupt spout his ridiculous views dont want to see this idiot on fox,0
12303,12303,jerk off  dirty talking  cum eating video,0
12304,12304,colin i swear ill beat your ass if you dont like this fucking drawing i stayed up all night to make so i can give it to you today,1
12305,12305,idc joking about dumbass shit like this isnt a coping mechanism  youre just a pathetic internet lame with no humor boundaries,0
12306,12306,this fucked me up  cos yeah we get music but t and h did this with all the worldly noises around them  not to menti…,0
12307,12307,this fucked me up,0
12308,12308,this fucked me up ,0
12309,12309,this fucked me up ,0
12310,12310,you know you fucking up if george bush calling you racist,0
12311,12311,before you call them untalented  whats your fucking talent   all yous seem to do is act like fuckin cunts towards everyone,0
12312,12312,all i ask is to not be fake fucked with ,0
12313,12313,22 fucking years ago,0
12314,12314,if he gets bullied im going to fucking hit the director,0
12315,12315,this starfish fucking gets it ,0
12316,12316,you saved lives tonight  your a fucking hero ,0
12317,12317,a mother fucking cutie he is,0
12318,12318,we made the playoffs the 1st fucking year we drafted kobe and signed shaq  lottery team to a playoff te…,1
12319,12319,bombing for peace is like fucking for virginity ,0
12320,12320,blast the music until you cant feel a fucking thing,0
12321,12321,muslim woman getting fucked whil leaning against counter,0
12322,12322,please compel them writing terrorism is the weapon of the weak the weapon of the idiot coward,0
12323,12323,this shit got me fuckin cryingggggg   cuz the lil nigga aint even want this stupid cut just look his face ,0
12324,12324,this fucked me up,0
12325,12325,maggie holy shit i am beside myself      screaming yes yes yes yes yes yes yes yes     ,0
12326,12326,when bae says somethin that pisses you off but youre trying to not to be crazy anymore,0
12327,12327,fucking lady at waffle house said how you spell ziggy ikyl,1
12328,12328,salacious doggy position fucking for pair,0
12329,12329,this fucked me up,0
12330,12330,that is fucking art ,0
12331,12331,im not faithful i cant do that to him  u see i fucked his friend ,0
12332,12332,watch lesbian movie  eva gets fucked by her boyfriend with moms help,0
12333,12333,re fucking tweet,0
12334,12334,errotica victoria fucked in the pussy,1
12335,12335,bitches be wanting someone to be talking about them so bad  no bitch youre irrelevant ,0
12336,12336,its irrational  unreasonable and frankly quite idiotic to just drop it on a all religions ,0
12337,12337,im fucking done,1
12338,12338,if i fucking give something to you  dont kick it off of the fucking balcony you stupid ass,0
12339,12339,dont let nobodys crusty ass dusty ass petty ass trash ass broke ass ugly ass bitter ass salty ass pathetic ass son make u…,0
12340,12340,i just want to fucking smoke a blunt to the face and i cant even do that,0
12341,12341,son this fucking uber lady dont even know where tf she going dawg blowing,0
12342,12342,indian babe and her girlfriend fucking with their boyfriend,0
12343,12343,bad news for vegetarians  fruit is an unhealthy diet   ,0
12344,12344, letmebepetty  i hate when he cries like a little bitch  it’s ugly ,0
12345,12345,your life must be boring if youre still shit talking someone you havent spoken to in over a year ,0
12346,12346,dude looking at his shorty like  man im bout to say fuck this stupid ass prom ,0
12347,12347,you signed a bill allowing the mentally ill to buy guns     youre a fucking asshole  your the nraa bitch,0
12348,12348, yo you so fucking chopped  ,0
12349,12349,i fucking forgot my birthday is tomorrow so it probably wont be,0
12350,12350,this fucked me up ,1
